Country Name,Country Code,2022,2022_predicted,2022_confidence
Aruba,ABW,95.0197601318359,95.0197601318359,1.0
Africa Eastern and Southern,AFE,72.092903137207,72.092903137207,1.0
Africa Western and Central,AFW,67.7182922363281,67.7182922363281,1.0
Angola,AGO,61.0302848815918,61.0302848815918,1.0
Albania,ALB,101.176277160645,101.176277160645,1.0
Arab World,ARB,84.0000991821289,84.0000991821289,1.0
Argentina,ARG,103.231628417969,103.231628417969,1.0
Armenia,ARM,92.1473693847656,92.1473693847656,1.0
Austria,AUT,97.1591720581055,97.1591720581055,1.0
Azerbaijan,AZE,99.7032775878906,99.7032775878906,1.0
Benin,BEN,64.5733337402344,64.5733337402344,1.0
